iter	Passed	Remaining
15268	47737	14791
15269	47739	14787
15270	47740	14783
15271	47742	14780
15272	47743	14776
15273	47745	14773
15274	47746	14769
15275	47748	14765
15276	47750	14762
15277	47751	14758
15278	47752	14754
15279	47754	14751
15280	47756	14747
15281	47757	14744
15282	47759	14740
15283	47760	14736
15284	47762	14733
15285	47763	14729
15286	47765	14726
15287	47766	14722
15288	47768	14718
15289	47769	14715
15290	47771	14711
15291	47773	14708
15292	47774	14704
15293	47775	14700
15294	47777	14697
15295	47779	14693
15296	47780	14690
15297	47782	14686
15298	47783	14682
15299	47785	14679
15300	47786	14675
15301	47788	14671
15302	47790	14668
15303	47791	14664
15304	47793	14661
15305	47794	14657
15306	47796	14653
15307	47797	14650
15308	47799	14646
15309	47800	14643
15310	47802	14639
15311	47803	14635
15312	47805	14632
15313	47806	14628
15314	47808	14625
15315	47810	14621
15316	47811	14617
15317	47831	14619
15318	47832	14616
15319	47834	14612
15320	47835	14608
15321	47837	14605
15322	47838	14601
15323	47840	14598
15324	47841	14594
15325	47843	14590
15326	47844	14587
15327	47845	14583
15328	47847	14579
15329	47849	14576
15330	47850	14572
15331	47852	14569
15332	47853	14565
15333	47855	14561
15334	47856	14558
15335	47858	14554
15336	47860	14551
15337	47861	14547
15338	47863	14544
15339	47864	14540
15340	47866	14536
15341	47867	14533
15342	47869	14529
15343	47870	14526
15344	47872	14522
15345	47874	14518
15346	47875	14515
15347	47877	14511
15348	47878	14508
15349	47880	14504
15350	47881	14500
15351	47883	14497
15352	47884	14493
15353	47886	14490
15354	47888	14486
15355	47889	14482
15356	47891	14479
15357	47892	14475
15358	47894	14472
15359	47896	14468
15360	47897	14465
15361	47899	14461
15362	47900	14457
15363	47902	14454
15364	47903	14450
15365	47905	14447
15366	47906	14443
15367	47908	14439
15368	47910	14436
15369	47912	14433
15370	47928	14433
15371	47930	14430
15372	47932	14426
15373	47933	14423
15374	47935	14419
15375	47936	14416
15376	47938	14412
15377	47939	14408
15378	47941	14405
15379	47943	14401
15380	47944	14397
15381	47946	14394
15382	47947	14390
15383	47949	14387
15384	47950	14383
15385	47951	14379
15386	47953	14376
15387	47954	14372
15388	47956	14369
15389	47958	14365
15390	47959	14362
15391	47961	14358
15392	47962	14354
15393	47964	14351
15394	47965	14347
15395	47967	14344
15396	47968	14340
15397	47970	14336
15398	47971	14333
15399	47973	14329
15400	47975	14326
15401	47977	14322
15402	47978	14319
15403	47980	14315
15404	47981	14311
15405	47983	14308
15406	47984	14304
15407	47986	14301
15408	47987	14297
15409	47989	14294
15410	47991	14290
15411	47992	14286
15412	47994	14283
15413	47995	14279
15414	47997	14276
15415	47998	14272
15416	48000	14269
15417	48001	14265
15418	48003	14261
15419	48004	14258
15420	48006	14254
15421	48008	14251
15422	48027	14252
15423	48029	14249
15424	48031	14245
15425	48032	14242
15426	48034	14238
15427	48035	14235
15428	48037	14231
15429	48038	14227
15430	48040	14224
15431	48041	14220
15432	48043	14217
15433	48044	14213
15434	48046	14210
15435	48047	14206
15436	48049	14202
15437	48051	14199
15438	48052	14195
15439	48054	14192
15440	48055	14188
15441	48057	14184
15442	48058	14181
15443	48060	14177
15444	48061	14174
15445	48063	14170
15446	48065	14167
15447	48067	14163
15448	48068	14160
15449	48070	14156
15450	48071	14153
15451	48073	14149
15452	48074	14145
15453	48076	14142
15454	48078	14138
15455	48079	14135
15456	48081	14131
15457	48082	14128
15458	48084	14124
15459	48086	14121
15460	48088	14117
15461	48089	14114
15462	48091	14110
15463	48092	14106
15464	48094	14103
15465	48095	14099
15466	48097	14096
15467	48098	14092
15468	48100	14089
15469	48102	14085
15470	48103	14081
15471	48105	14078
15472	48107	14074
15473	48109	14071
15474	48125	14072
15475	48126	14068
15476	48128	14065
15477	48130	14061
15478	48131	14058
15479	48133	14054
15480	48134	14050
15481	48136	14047
15482	48138	14043
15483	48139	14040
15484	48141	14036
15485	48142	14033
15486	48145	14029
15487	48147	14026
15488	48148	14022
15489	48150	14019
15490	48151	14015
15491	48153	14012
15492	48154	14008
15493	48156	14005
15494	48158	14001
15495	48159	13997
15496	48161	13994
15497	48162	13990
15498	48164	13987
15499	48165	13983
15500	48167	13980
15501	48168	13976
15502	48170	13972
15503	48172	13969
15504	48173	13965
15505	48175	13962
15506	48176	13958
15507	48178	13955
15508	48179	13951
15509	48181	13948
15510	48183	13944
15511	48184	13941
15512	48186	13937
15513	48187	13933
15514	48189	13930
15515	48190	13926
15516	48192	13923
15517	48193	13919
15518	48195	13916
15519	48197	13912
15520	48198	13908
15521	48199	13905
15522	48223	13908
15523	48224	13904
15524	48226	13900
15525	48227	13897
15526	48229	13893
15527	48231	13890
15528	48232	13886
15529	48234	13883
15530	48235	13879
15531	48237	13876
15532	48239	13872
15533	48240	13869
15534	48242	13865
15535	48243	13861
15536	48245	13858
15537	48246	13854
15538	48248	13851
15539	48249	13847
15540	48251	13844
15541	48252	13840
15542	48254	13837
15543	48255	13833
15544	48257	13830
15545	48258	13826
15546	48260	13822
15547	48262	13819
15548	48263	13815
15549	48265	13812
15550	48266	13808
15551	48268	13805
15552	48269	13801
15553	48271	13798
15554	48273	13794
15555	48274	13791
15556	48276	13787
15557	48278	13784
15558	48279	13780
15559	48281	13776
15560	48283	13773
15561	48284	13769
15562	48286	13766
15563	48287	13762
15564	48289	13759
15565	48291	13755
15566	48292	13752
15567	48294	13748
15568	48295	13745
15569	48297	13741
15570	48298	13738
15571	48300	13734
15572	48301	13730
15573	48321	13732
15574	48322	13728
15575	48324	13725
15576	48325	13721
15577	48327	13718
15578	48328	13714
15579	48330	13711
15580	48331	13707
15581	48333	13704
15582	48335	13700
15583	48336	13697
15584	48338	13693
15585	48339	13690
15586	48341	13686
15587	48343	13682
15588	48344	13679
15589	48346	13675
15590	48347	13672
15591	48349	13668
15592	48350	13665
15593	48352	13661
15594	48353	13658
15595	48355	13654
15596	48356	13651
15597	48358	13647
15598	48359	13643
15599	48361	13640
15600	48362	13636
15601	48364	13633
15602	48366	13629
15603	48367	13626
15604	48369	13622
15605	48370	13619
15606	48371	13615
15607	48373	13612
15608	48374	13608
15609	48376	13604
15610	48377	13601
15611	48379	13597
15612	48380	13594
15613	48382	13590
15614	48384	13587
15615	48385	13583
15616	48387	13580
15617	48388	13576
15618	48390	13573
15619	48391	13569
15620	48393	13566
15621	48394	13562
15622	48396	13558
15623	48398	13555
15624	48399	13551
15625	48419	13553
15626	48420	13549
15627	48422	13546
15628	48424	13542
15629	48425	13539
15630	48426	13535
15631	48428	13532
15632	48430	13528
15633	48431	13525
15634	48432	13521
15635	48434	13518
15636	48436	13514
15637	48437	13510
15638	48438	13507
15639	48440	13503
15640	48442	13500
15641	48443	13496
15642	48445	13493
15643	48446	13489
15644	48448	13486
15645	48449	13482
15646	48451	13479
15647	48452	13475
15648	48454	13472
15649	48455	13468
15650	48457	13464
15651	48458	13461
15652	48460	13457
15653	48461	13454
15654	48463	13450
15655	48464	13447
15656	48466	13443
15657	48467	13440
15658	48469	13436
15659	48470	13433
15660	48472	13429
15661	48473	13426
15662	48475	13422
15663	48476	13419
15664	48478	13415
15665	48480	13411
15666	48481	13408
15667	48483	13404
15668	48484	13401
15669	48486	13397
15670	48487	13394
15671	48489	13390
15672	48490	13387
15673	48492	13383
15674	48494	13380
15675	48495	13376
15676	48518	13379
15677	48519	13375
15678	48520	13371
15679	48522	13368
15680	48524	13364
15681	48525	13361
15682	48527	13357
15683	48528	13354
15684	48530	13350
15685	48531	13347
15686	48533	13343
15687	48535	13340
15688	48536	13336
15689	48538	13333
15690	48539	13329
15691	48541	13326
15692	48542	13322
15693	48544	13319
15694	48545	13315
15695	48547	13312
15696	48549	13308
15697	48550	13305
15698	48552	13301
15699	48553	13298
15700	48555	13294
15701	48557	13291
15702	48558	13287
15703	48560	13284
15704	48561	13280
15705	48563	13277
15706	48564	13273
15707	48566	13270
15708	48568	13266
15709	48569	13263
15710	48571	13259
15711	48572	13256
15712	48574	13252
15713	48575	13249
15714	48577	13245
15715	48579	13242
15716	48580	13238
15717	48582	13235
15718	48583	13231
15719	48585	13228
15720	48587	13224
15721	48589	13221
15722	48590	13217
15723	48592	13214
15724	48593	13210
15725	48595	13207
15726	48597	13203
15727	48599	13200
15728	48616	13201
15729	48618	13197
15730	48619	13194
15731	48621	13190
15732	48622	13187
15733	48624	13183
15734	48625	13180
15735	48627	13176
15736	48628	13173
15737	48630	13169
15738	48632	13166
15739	48633	13162
15740	48635	13159
15741	48636	13155
15742	48638	13152
15743	48639	13148
15744	48641	13145
15745	48643	13141
15746	48644	13138
15747	48646	13134
15748	48647	13131
15749	48649	13127
15750	48650	13124
15751	48652	13120
15752	48653	13117
15753	48655	13113
15754	48656	13110
15755	48658	13106
15756	48659	13103
15757	48661	13099
15758	48663	13096
15759	48664	13092
15760	48666	13089
15761	48667	13085
15762	48669	13082
15763	48671	13078
15764	48672	13075
15765	48674	13071
15766	48675	13068
15767	48677	13064
15768	48678	13061
15769	48680	13057
15770	48682	13054
15771	48683	13050
15772	48685	13047
15773	48686	13043
15774	48688	13040
15775	48690	13036
15776	48691	13033
15777	48693	13029
15778	48713	13031
15779	48715	13027
15780	48717	13024
15781	48718	13020
15782	48720	13017
15783	48721	13013
15784	48723	13010
15785	48724	13006
15786	48726	13003
15787	48727	12999
15788	48728	12996
15789	48730	12992
15790	48732	12989
15791	48733	12985
15792	48735	12982
15793	48736	12978
15794	48738	12975
15795	48740	12971
15796	48741	12968
15797	48743	12964
15798	48744	12961
15799	48746	12957
15800	48747	12954
15801	48749	12950
15802	48750	12947
15803	48751	12943
15804	48753	12940
15805	48755	12936
15806	48756	12933
15807	48758	12929
15808	48760	12926
15809	48761	12922
15810	48763	12919
15811	48764	12915
15812	48766	12912
15813	48768	12909
15814	48769	12905
15815	48771	12902
15816	48772	12898
15817	48774	12895
15818	48775	12891
15819	48777	12888
15820	48779	12884
15821	48780	12881
15822	48782	12877
15823	48783	12874
15824	48785	12870
15825	48786	12867
15826	48788	12863
15827	48789	12860
15828	48791	12856
15829	48792	12853
15830	48795	12849
15831	48798	12846
15832	48813	12846
15833	48814	12843
15834	48816	12839
15835	48818	12836
15836	48819	12832
15837	48821	12829
15838	48822	12826
15839	48824	12822
15840	48825	12819
15841	48827	12815
15842	48828	12812
15843	48830	12808
15844	48832	12805
15845	48833	12801
15846	48835	12798
15847	48837	12794
15848	48838	12791
15849	48840	12787
15850	48841	12784
15851	48843	12780
15852	48844	12777
15853	48846	12773
15854	48847	12770
15855	48849	12766
15856	48850	12763
15857	48852	12759
15858	48854	12756
15859	48855	12752
15860	48857	12749
15861	48858	12745
15862	48860	12742
15863	48861	12739
15864	48863	12735
15865	48864	12732
15866	48866	12728
15867	48868	12725
15868	48869	12721
15869	48871	12718
15870	48872	12714
15871	48874	12711
15872	48875	12707
15873	48877	12704
15874	48878	12700
15875	48880	12697
15876	48881	12693
15877	48883	12690
15878	48884	12686
15879	48886	12683
15880	48887	12679
15881	48889	12676
15882	48891	12673
15883	48911	12674
15884	48912	12670
15885	48914	12667
15886	48916	12663
15887	48917	12660
15888	48919	12657
15889	48921	12653
15890	48922	12650
15891	48923	12646
15892	48925	12643
15893	48926	12639
15894	48928	12636
15895	48930	12632
15896	48931	12629
15897	48933	12625
15898	48934	12622
15899	48936	12618
15900	48937	12615
15901	48939	12611
15902	48940	12608
15903	48942	12604
15904	48943	12601
15905	48945	12597
15906	48946	12594
15907	48948	12590
15908	48950	12587
15909	48951	12584
15910	48953	12580
15911	48954	12577
15912	48956	12573
15913	48957	12570
15914	48959	12566
15915	48961	12563
15916	48962	12559
15917	48964	12556
15918	48966	12552
15919	48967	12549
15920	48969	12546
15921	48971	12542
15922	48972	12539
15923	48974	12535
15924	48975	12532
15925	48977	12528
15926	48978	12525
15927	48980	12521
15928	48981	12518
15929	48983	12514
15930	48984	12511
15931	48986	12507
15932	48988	12504
15933	49008	12505
15934	49009	12502
15935	49011	12498
15936	49012	12495
15937	49014	12491
15938	49016	12488
15939	49017	12485
15940	49020	12481
15941	49022	12478
15942	49023	12474
15943	49025	12471
15944	49026	12468
15945	49028	12464
15946	49030	12461
15947	49031	12457
15948	49033	12454
15949	49034	12450
15950	49035	12447
15951	49037	12443
15952	49039	12440
15953	49040	12436
15954	49042	12433
15955	49044	12430
15956	49045	12426
15957	49047	12423
15958	49048	12419
15959	49050	12416
15960	49051	12412
15961	49053	12409
15962	49054	12405
15963	49056	12402
15964	49058	12399
15965	49059	12395
15966	49061	12392
15967	49062	12388
15968	49064	12385
15969	49066	12381
15970	49067	12378
15971	49069	12374
15972	49070	12371
15973	49072	12367
15974	49073	12364
15975	49075	12360
15976	49077	12357
15977	49078	12354
15978	49080	12350
15979	49081	12347
15980	49083	12343
15981	49084	12340
15982	49086	12336
15983	49088	12333
15984	49106	12334
15985	49108	12330
15986	49109	12327
15987	49111	12323
15988	49113	12320
15989	49114	12317
15990	49116	12313
15991	49117	12310
15992	49118	12306
15993	49120	12303
15994	49121	12299
15995	49123	12296
15996	49124	12292
15997	49126	12289
15998	49128	12285
15999	49129	12282
16000	49131	12278
16001	49132	12275
16002	49134	12272
16003	49136	12268
16004	49137	12265
16005	49139	12261
16006	49140	12258
16007	49142	12254
16008	49143	12251
16009	49145	12248
16010	49147	12244
16011	49148	12241
16012	49150	12237
16013	49151	12234
16014	49153	12230
16015	49154	12227
16016	49156	12223
16017	49157	12220
16018	49159	12216
16019	49160	12213
16020	49162	12210
16021	49163	12206
16022	49165	12203
16023	49166	12199
16024	49168	12196
16025	49170	12192
16026	49171	12189
16027	49173	12185
16028	49174	12182
16029	49176	12179
16030	49177	12175
16031	49179	12172
16032	49181	12168
16033	49182	12165
16034	49184	12161
16035	49186	12158
16036	49205	12159
16037	49206	12155
16038	49208	12152
16039	49209	12149
16040	49211	12145
16041	49212	12142
16042	49214	12138
16043	49215	12135
16044	49217	12131
16045	49218	12128
16046	49220	12124
16047	49222	12121
16048	49223	12118
16049	49224	12114
16050	49226	12111
16051	49228	12107
16052	49229	12104
16053	49231	12100
16054	49232	12097
16055	49233	12093
16056	49235	12090
16057	49236	12086
16058	49238	12083
16059	49240	12080
16060	49241	12076
16061	49243	12073
16062	49244	12069
16063	49246	12066
16064	49247	12062
16065	49249	12059
16066	49250	12055
16067	49252	12052
16068	49253	12049
16069	49255	12045
16070	49256	12042
16071	49258	12038
16072	49259	12035
16073	49261	12031
16074	49262	12028
16075	49264	12024
16076	49265	12021
16077	49267	12018
16078	49269	12014
16079	49270	12011
16080	49272	12007
16081	49273	12004
16082	49275	12000
16083	49277	11997
16084	49278	11994
16085	49279	11990
16086	49302	11992
16087	49304	11988
16088	49305	11985
16089	49307	11982
16090	49308	11978
16091	49310	11975
16092	49311	11971
16093	49313	11968
16094	49315	11964
16095	49316	11961
16096	49318	11958
16097	49319	11954
16098	49321	11951
16099	49322	11947
16100	49324	11944
16101	49325	11940
16102	49327	11937
16103	49329	11934
16104	49330	11930
16105	49332	11927
16106	49333	11923
16107	49335	11920
16108	49336	11916
16109	49338	11913
16110	49339	11910
16111	49341	11906
16112	49342	11903
16113	49344	11899
16114	49345	11896
16115	49347	11892
16116	49348	11889
16117	49350	11885
16118	49351	11882
16119	49353	11879
16120	49355	11875
16121	49356	11872
16122	49358	11868
16123	49359	11865
16124	49361	11862
16125	49362	11858
16126	49364	11855
16127	49366	11851
16128	49367	11848
16129	49369	11844
16130	49371	11841
16131	49372	11838
16132	49374	11834
16133	49375	11831
16134	49377	11827
16135	49378	11824
16136	49380	11821
16137	49381	11817
16138	49383	11814
16139	49400	11814
16140	49402	11811
16141	49403	11807
16142	49405	11804
16143	49406	11800
16144	49408	11797
16145	49409	11793
16146	49411	11790
16147	49413	11787
16148	49414	11783
16149	49416	11780
16150	49417	11776
16151	49419	11773
16152	49420	11770
16153	49422	11766
16154	49424	11763
16155	49425	11759
16156	49427	11756
16157	49428	11752
16158	49430	11749
16159	49432	11746
16160	49434	11743
16161	49436	11739
16162	49438	11736
16163	49439	11732
16164	49441	11729
16165	49442	11726
16166	49444	11722
16167	49445	11719
16168	49447	11715
16169	49448	11712
16170	49450	11708
16171	49452	11705
16172	49453	11702
16173	49455	11698
16174	49456	11695
16175	49457	11691
16176	49459	11688
16177	49461	11685
16178	49462	11681
16179	49464	11678
16180	49465	11674
16181	49467	11671
16182	49468	11667
16183	49470	11664
16184	49472	11661
16185	49473	11657
16186	49475	11654
16187	49476	11650
16188	49477	11647
16189	49479	11644
16190	49498	11644
16191	49500	11641
16192	49501	11637
16193	49503	11634
16194	49504	11631
16195	49506	11627
16196	49507	11624
16197	49509	11620
16198	49510	11617
16199	49512	11613
16200	49513	11610
16201	49515	11607
16202	49517	11603
16203	49518	11600
16204	49520	11597
16205	49521	11593
16206	49523	11590
16207	49525	11586
16208	49526	11583
16209	49528	11580
16210	49530	11576
16211	49531	11573
16212	49533	11569
16213	49534	11566
16214	49536	11563
16215	49537	11559
16216	49539	11556
16217	49541	11552
16218	49542	11549
16219	49544	11546
16220	49545	11542
16221	49547	11539
16222	49548	11535
16223	49550	11532
16224	49551	11529
16225	49553	11525
16226	49555	11522
16227	49556	11518
16228	49558	11515
16229	49559	11511
16230	49560	11508
16231	49562	11505
16232	49564	11501
16233	49565	11498
16234	49567	11494
16235	49568	11491
16236	49570	11488
16237	49571	11484
16238	49573	11481
16239	49575	11478
16240	49577	11474
16241	49578	11471
16242	49597	11471
16243	49599	11468
16244	49600	11465
16245	49602	11461
16246	49604	11458
16247	49605	11454
16248	49607	11451
16249	49608	11448
16250	49610	11444
16251	49611	11441
16252	49613	11437
16253	49614	11434
16254	49616	11431
16255	49617	11427
16256	49619	11424
16257	49620	11420
16258	49622	11417
16259	49623	11414
16260	49625	11410
16261	49626	11407
16262	49628	11403
16263	49630	11400
16264	49631	11397
16265	49632	11393
16266	49634	11390
16267	49636	11386
16268	49637	11383
16269	49639	11380
16270	49640	11376
16271	49642	11373
16272	49643	11369
16273	49645	11366
16274	49646	11363
16275	49648	11359
16276	49649	11356
16277	49651	11352
16278	49652	11349
16279	49654	11346
16280	49656	11342
16281	49657	11339
16282	49659	11335
16283	49660	11332
16284	49662	11329
16285	49663	11325
16286	49665	11322
16287	49666	11318
16288	49668	11315
16289	49669	11312
16290	49671	11308
16291	49672	11305
16292	49674	11301
16293	49676	11298
16294	49678	11295
16295	49695	11295
16296	49696	11292
16297	49698	11288
16298	49699	11285
16299	49701	11281
16300	49702	11278
16301	49704	11275
16302	49706	11271
16303	49707	11268
16304	49709	11264
16305	49710	11261
16306	49712	11258
16307	49713	11254
16308	49715	11251
16309	49716	11248
16310	49718	11244
16311	49719	11241
16312	49721	11237
16313	49722	11234
16314	49724	11231
16315	49726	11227
16316	49727	11224
16317	49729	11220
16318	49730	11217
16319	49732	11214
16320	49733	11210
16321	49735	11207
16322	49736	11203
16323	49738	11200
16324	49739	11197
16325	49741	11193
16326	49743	11190
16327	49744	11187
16328	49746	11183
16329	49747	11180
16330	49749	11176
16331	49751	11173
16332	49752	11170
16333	49754	11166
16334	49755	11163
16335	49757	11160
16336	49759	11156
16337	49760	11153
16338	49762	11149
16339	49763	11146
16340	49765	11143
16341	49766	11139
16342	49768	11136
16343	49769	11133
16344	49771	11129
16345	49772	11126
16346	49774	11122
16347	49793	11123
16348	49795	11120
16349	49796	11116
16350	49798	11113
16351	49799	11109
16352	49801	11106
16353	49803	11103
16354	49804	11099
16355	49805	11096
16356	49807	11093
16357	49809	11089
16358	49810	11086
16359	49812	11082
16360	49813	11079
16361	49815	11076
16362	49816	11072
16363	49818	11069
16364	49820	11066
16365	49821	11062
16366	49822	11059
16367	49824	11055
16368	49825	11052
16369	49827	11049
16370	49829	11045
16371	49830	11042
16372	49832	11039
16373	49834	11035
16374	49835	11032
16375	49837	11028
16376	49838	11025
16377	49840	11022
16378	49841	11018
16379	49843	11015
16380	49844	11012
16381	49846	11008
16382	49847	11005
16383	49849	11001
16384	49852	10998
16385	49854	10995
16386	49855	10992
16387	49857	10988
16388	49858	10985
16389	49860	10982
16390	49861	10978
16391	49863	10975
16392	49864	10971
16393	49866	10968
16394	49868	10965
16395	49869	10961
16396	49871	10958
16397	49872	10955
16398	49891	10955
16399	49892	10952
16400	49894	10948
16401	49896	10945
16402	49897	10942
16403	49899	10938
16404	49900	10935
16405	49902	10931
16406	49904	10928
16407	49906	10925
16408	49907	10922
16409	49909	10918
16410	49911	10915
16411	49912	10911
16412	49914	10908
16413	49915	10905
16414	49917	10901
16415	49919	10898
16416	49920	10895
16417	49922	10891
16418	49923	10888
16419	49925	10885
16420	49926	10881
16421	49928	10878
16422	49929	10874
16423	49931	10871
16424	49932	10868
16425	49934	10864
16426	49936	10861
16427	49937	10858
16428	49939	10854
16429	49940	10851
16430	49942	10848
16431	49944	10844
16432	49945	10841
16433	49947	10838
16434	49948	10834
16435	49950	10831
16436	49951	10827
16437	49953	10824
16438	49954	10821
16439	49956	10817
16440	49958	10814
16441	49959	10811
16442	49961	10807
16443	49962	10804
16444	49964	10801
16445	49965	10797
16446	49967	10794
16447	49968	10790
16448	49970	10787
16449	49989	10787
16450	49990	10784
16451	49992	10781
16452	49993	10777
16453	49995	10774
16454	49997	10771
16455	49998	10767
16456	50000	10764
16457	50001	10761
16458	50003	10757
16459	50004	10754
16460	50006	10751
16461	50008	10747
16462	50009	10744
16463	50011	10741
16464	50012	10737
16465	50014	10734
16466	50016	10731
16467	50018	10727
16468	50019	10724
16469	50021	10721
16470	50022	10717
16471	50024	10714
16472	50026	10710
16473	50027	10707
16474	50029	10704
16475	50030	10700
16476	50032	10697
16477	50033	10694
16478	50035	10690
16479	50036	10687
16480	50038	10684
16481	50039	10680
16482	50041	10677
16483	50043	10674
16484	50044	10670
16485	50045	10667
16486	50047	10663
16487	50048	10660
16488	50050	10657
16489	50052	10653
16490	50053	10650
16491	50055	10647
16492	50056	10643
16493	50057	10640
16494	50059	10637
16495	50060	10633
16496	50062	10630
16497	50063	10626
16498	50065	10623
16499	50066	10620
16500	50087	10620
16501	50088	10617
16502	50089	10614
16503	50091	10610
16504	50093	10607
16505	50094	10604
16506	50096	10600
16507	50097	10597
16508	50099	10594
16509	50100	10590
16510	50102	10587
16511	50103	10583
16512	50105	10580
16513	50106	10577
16514	50108	10573
16515	50109	10570
16516	50111	10567
16517	50112	10563
16518	50114	10560
16519	50115	10557
16520	50117	10553
16521	50118	10550
16522	50120	10547
16523	50121	10543
16524	50123	10540
16525	50125	10537
16526	50126	10533
16527	50128	10530
16528	50129	10526
16529	50131	10523
16530	50132	10520
16531	50134	10516
16532	50135	10513
16533	50137	10510
16534	50138	10506
16535	50140	10503
16536	50142	10500
16537	50143	10496
16538	50145	10493
16539	50147	10490
16540	50148	10486
16541	50150	10483
16542	50151	10480
16543	50153	10476
16544	50155	10473
16545	50156	10470
16546	50158	10466
16547	50159	10463
16548	50161	10460
16549	50163	10456
16550	50164	10453
16551	50166	10450
16552	50167	10446
16553	50185	10447
16554	50187	10443
16555	50189	10440
16556	50190	10437
16557	50192	10433
16558	50194	10430
16559	50195	10427
16560	50197	10423
16561	50198	10420
16562	50200	10417
16563	50202	10413
16564	50203	10410
16565	50205	10407
16566	50206	10403
16567	50208	10400
16568	50209	10397
16569	50211	10393
16570	50212	10390
16571	50214	10387
16572	50216	10383
16573	50217	10380
16574	50219	10377
16575	50221	10373
16576	50222	10370
16577	50224	10367
16578	50225	10363
16579	50227	10360
16580	50228	10357
16581	50230	10353
16582	50232	10350
16583	50233	10347
16584	50235	10343
16585	50236	10340
16586	50238	10337
16587	50240	10333
16588	50241	10330
16589	50243	10327
16590	50244	10323
16591	50246	10320
16592	50247	10317
16593	50249	10313
16594	50251	10310
16595	50252	10307
16596	50254	10303
16597	50255	10300
16598	50257	10297
16599	50258	10293
16600	50260	10290
16601	50261	10287
16602	50263	10283
16603	50265	10280
16604	50267	10277
16605	50283	10277
16606	50285	10273
16607	50287	10270
16608	50289	10267
16609	50290	10263
16610	50292	10260
16611	50293	10257
16612	50295	10254
16613	50296	10250
16614	50298	10247
16615	50300	10244
16616	50301	10240
16617	50303	10237
16618	50304	10234
16619	50306	10230
16620	50307	10227
16621	50309	10224
16622	50310	10220
16623	50312	10217
16624	50313	10214
16625	50315	10210
16626	50317	10207
16627	50318	10204
16628	50320	10200
16629	50322	10197
16630	50323	10194
16631	50325	10190
16632	50326	10187
16633	50328	10184
16634	50329	10180
16635	50331	10177
16636	50332	10174
16637	50334	10170
16638	50335	10167
16639	50337	10164
16640	50339	10160
16641	50340	10157
16642	50342	10154
16643	50343	10151
16644	50345	10147
16645	50346	10144
16646	50348	10140
16647	50349	10137
16648	50350	10134
16649	50352	10130
16650	50354	10127
16651	50355	10124
16652	50357	10121
16653	50358	10117
16654	50381	10118
16655	50382	10115
16656	50384	10111
16657	50386	10108
16658	50387	10105
16659	50389	10102
16660	50390	10098
16661	50392	10095
16662	50394	10092
16663	50395	10088
16664	50397	10085
16665	50398	10082
16666	50400	10078
16667	50402	10075
16668	50403	10072
16669	50405	10068
16670	50406	10065
16671	50408	10062
16672	50409	10059
16673	50411	10055
16674	50413	10052
16675	50415	10049
16676	50416	10045
16677	50418	10042
16678	50419	10039
16679	50421	10035
16680	50423	10032
16681	50424	10029
16682	50426	10026
16683	50427	10022
16684	50429	10019
16685	50431	10016
16686	50432	10012
16687	50434	10009
16688	50435	10006
16689	50437	10002
16690	50438	9999
16691	50440	9996
16692	50441	9992
16693	50443	9989
16694	50444	9986
16695	50446	9982
16696	50447	9979
16697	50449	9976
16698	50450	9972
16699	50452	9969
16700	50454	9966
16701	50455	9963
16702	50457	9959
16703	50458	9956
16704	50460	9953
16705	50462	9950
16706	50466	9947
16707	50478	9945
16708	50480	9942
16709	50481	9939
16710	50483	9935
16711	50484	9932
16712	50486	9929
16713	50487	9926
16714	50489	9922
16715	50490	9919
16716	50492	9916
16717	50494	9912
16718	50495	9909
16719	50497	9906
16720	50498	9902
16721	50500	9899
16722	50501	9896
16723	50503	9892
16724	50505	9889
16725	50506	9886
16726	50508	9883
16727	50509	9879
16728	50511	9876
16729	50512	9873
16730	50514	9869
16731	50515	9866
16732	50517	9863
16733	50518	9859
16734	50520	9856
16735	50521	9853
16736	50523	9849
16737	50524	9846
16738	50526	9843
16739	50528	9840
16740	50529	9836
16741	50531	9833
16742	50532	9830
16743	50534	9826
16744	50535	9823
16745	50537	9820
16746	50539	9816
16747	50540	9813
16748	50542	9810
16749	50543	9807
16750	50545	9803
16751	50546	9800
16752	50547	9797
16753	50549	9793
16754	50551	9790
16755	50552	9787
16756	50554	9783
16757	50556	9780
16758	50575	9780
16759	50577	9777
16760	50579	9774
16761	50580	9770
16762	50582	9767
16763	50584	9764
16764	50585	9761
16765	50587	9757
16766	50588	9754
16767	50590	9751
16768	50592	9747
16769	50593	9744
16770	50594	9741
16771	50596	9737
16772	50597	9734
16773	50599	9731
16774	50600	9728
16775	50602	9724
16776	50604	9721
16777	50605	9718
16778	50607	9714
16779	50608	9711
16780	50610	9708
16781	50611	9704
16782	50613	9701
16783	50615	9698
16784	50616	9695
16785	50618	9691
16786	50619	9688
16787	50621	9685
16788	50623	9681
16789	50624	9678
16790	50626	9675
16791	50627	9672
16792	50629	9668
16793	50630	9665
16794	50632	9662
16795	50633	9658
16796	50635	9655
16797	50636	9652
16798	50638	9649
16799	50639	9645
16800	50641	9642
16801	50643	9639
16802	50644	9635
16803	50646	9632
16804	50647	9629
16805	50649	9625
16806	50650	9622
16807	50652	9619
16808	50654	9616
16809	50655	9612
16810	50658	9609
16811	50674	9609
16812	50675	9605
16813	50677	9602
16814	50678	9599
16815	50680	9595
16816	50681	9592
16817	50683	9589
16818	50685	9586
16819	50686	9582
16820	50688	9579
16821	50689	9576
