iter	MAE	RMSE
9018	137451.7915	186270.5834
9019	137447.8964	186265.8313
9020	137444.085	186259.9866
9021	137435.8547	186249.2779
9022	137433.5014	186246.1748
9023	137426.3287	186237.8345
9024	137422.1369	186232.919
9025	137419.9486	186229.8983
9026	137414.7774	186221.2911
9027	137406.5569	186208.8744
9028	137402.2371	186203.4632
9029	137394.6248	186189.6509
9030	137389.3806	186182.44
9031	137384.0134	186175.3824
9032	137381.5078	186171.8559
9033	137373.616	186163.5745
9034	137368.1919	186157.7713
9035	137366.1605	186155.7209
9036	137362.7706	186151.2774
9037	137356.5864	186143.7498
9038	137352.1657	186138.6737
9039	137344.4199	186129.1327
9040	137342.1679	186125.867
9041	137339.6731	186122.3575
9042	137336.9678	186118.0542
9043	137331.761	186112.0461
9044	137321.1448	186096.0728
9045	137317.0587	186090.5671
9046	137311.0346	186082.6172
9047	137307.5143	186077.3063
9048	137300.6295	186069.8817
9049	137293.2137	186060.3543
9050	137291.6146	186057.5161
9051	137288.1081	186052.5644
9052	137286.329	186049.2168
9053	137280.399	186040.2259
9054	137272.822	186026.6429
9055	137261.3906	186010.7532
9056	137256.8602	186005.3549
9057	137251.007	185998.5854
9058	137241.9847	185987.7044
9059	137236.4867	185981.3013
9060	137230.9416	185973.9928
9061	137225.6734	185964.0459
9062	137222.2254	185957.2527
9063	137219.6673	185950.4731
9064	137211.205	185939.7173
9065	137206.9079	185934.3497
9066	137205.3669	185932.5347
9067	137200.8052	185923.0311
9068	137194.8702	185914.9436
9069	137194.2096	185913.8672
9070	137188.0279	185906.7215
9071	137185.8099	185904.5142
9072	137181.1379	185898.5883
9073	137175.7637	185889.9408
9074	137172.2319	185886.3198
9075	137166.6651	185878.0935
9076	137163.8433	185874.2809
9077	137156.208	185860.9509
9078	137151.1141	185851.4444
9079	137148.363	185848.0563
9080	137143.9433	185841.2966
9081	137139.7482	185835.3031
9082	137137.2949	185831.4584
9083	137132.853	185824.8341
9084	137122.7705	185809.9141
9085	137117.0879	185803.0865
9086	137109.3331	185792.7497
9087	137105.9192	185788.4434
9088	137099.2635	185778.8996
9089	137094.5103	185771.139
9090	137088.7012	185763.5793
9091	137084.8884	185759.8017
9092	137080.5753	185751.0672
9093	137072.6162	185741.5709
9094	137066.781	185734.1066
9095	137063.8098	185730.3548
9096	137055.9756	185719.8392
9097	137051.3175	185713.8709
9098	137045.5666	185705.5815
9099	137041.1634	185699.069
9100	137035.87	185689.221
9101	137029.8326	185676.4636
9102	137024.0793	185668.8717
9103	137020.324	185663.1723
9104	137013.8511	185654.3801
9105	137005.3254	185640.4849
9106	136999.9546	185633.9942
9107	136992.763	185625.0398
9108	136990.3734	185620.8729
9109	136984.4031	185612.7661
9110	136980.5303	185607.1558
9111	136973.8267	185597.8829
9112	136970.401	185594.0377
9113	136966.4661	185588.4623
9114	136957.1136	185578.172
9115	136949.807	185569.6891
9116	136943.7496	185560.8431
9117	136941.1437	185557.8245
9118	136936.4217	185552.4787
9119	136930.396	185544.4752
9120	136927.4186	185541.1212
9121	136923.2181	185534.1814
9122	136919.899	185530.6771
9123	136910.0533	185515.9537
9124	136906.0243	185507.3935
9125	136901.3045	185502.2626
9126	136898.171	185497.6656
9127	136894.1724	185490.9899
9128	136890.7147	185486.4851
9129	136884.3106	185473.7949
9130	136882.9042	185471.5301
9131	136874.9246	185461.4576
9132	136870.1443	185455.4929
9133	136866.8804	185450.2614
9134	136863.4573	185441.0632
9135	136860.4119	185437.5389
9136	136852.9928	185430.2741
9137	136847.6388	185422.579
9138	136839.5248	185410.6515
9139	136834.7726	185403.0075
9140	136831.4485	185399.3713
9141	136825.6973	185393.2399
9142	136820.9984	185387.195
9143	136819.7606	185384.5241
9144	136815.4305	185376.7092
9145	136808.04	185367.0817
9146	136800.215	185357.638
9147	136794.8746	185351.1438
9148	136787.7312	185340.7656
9149	136783.5885	185336.0073
9150	136779.6613	185329.0111
9151	136770.6774	185316.7988
9152	136763.7312	185305.5576
9153	136759.8165	185302.0869
9154	136755.9866	185296.8901
9155	136749.5404	185287.4476
9156	136742.0675	185276.0689
9157	136738.6108	185267.9673
9158	136738.1895	185267.0495
9159	136733.5969	185260.5307
9160	136729.4269	185254.8285
9161	136721.7108	185245.8104
9162	136717.0987	185240.3608
9163	136708.9562	185226.8515
9164	136706.2794	185221.6131
9165	136703.4696	185218.8606
9166	136696.5092	185209.8006
9167	136692.5017	185204.4882
9168	136689.2881	185196.5828
9169	136687.4897	185194.1434
9170	136683.2762	185189.0536
9171	136677.408	185182.0609
9172	136670.5844	185171.7364
9173	136667.4742	185166.6259
9174	136664.2283	185161.8739
9175	136662.4634	185158.1268
9176	136658.7561	185153.0314
9177	136649.5667	185141.2157
9178	136646.9966	185137.5281
9179	136642.7693	185132.1014
9180	136635.3593	185122.8009
9181	136630.8695	185117.5536
9182	136622.6582	185104.4163
9183	136616.7246	185095.9524
9184	136614.9566	185093.7357
9185	136610.1532	185081.3431
9186	136606.0395	185075.8709
9187	136600.7007	185068.6655
9188	136596.7864	185063.9519
9189	136594.6298	185060.8405
9190	136587.9027	185051.0104
9191	136582.9018	185043.3283
9192	136579.5819	185038.7746
9193	136571.9468	185030.0531
9194	136565.2054	185020.154
9195	136560.5437	185011.961
9196	136556.7356	185006.6609
9197	136551.9166	184998.1054
9198	136546.6208	184991.758
9199	136540.509	184982.398
9200	136539.1153	184979.589
9201	136534.5658	184973.151
9202	136530.1298	184966.248
9203	136525.8738	184960.7707
9204	136521.1848	184953.1936
9205	136516.9274	184945.035
9206	136511.8022	184937.3968
9207	136501.4963	184923.0365
9208	136495.9784	184916.087
9209	136492.3373	184911.3784
9210	136483.8578	184900.3131
9211	136481.7328	184897.2316
9212	136475.7878	184889.3834
9213	136473.003	184884.2762
9214	136465.7649	184874.9063
9215	136463.0661	184871.4127
9216	136458.265	184864.4364
9217	136454.9952	184860.1899
9218	136449.2757	184849.5863
9219	136445.8154	184845.8577
9220	136440.5082	184838.7975
9221	136434.1552	184829.1658
9222	136428.9017	184821.1023
9223	136424.2667	184815.3379
9224	136416.0931	184802.8743
9225	136411.9038	184799.3338
9226	136405.7825	184792.7745
9227	136397.9373	184782.3413
9228	136395.0591	184779.4837
9229	136383.2267	184764.0303
9230	136378.6491	184759.3436
9231	136377.4244	184758.0801
9232	136374.4084	184755.1796
9233	136370.9548	184751.5246
9234	136362.1995	184742.3059
9235	136354.3605	184733.0528
9236	136349.9645	184727.7505
9237	136348.6331	184726.3208
9238	136345.3812	184722.3169
9239	136342.4821	184718.9222
9240	136333.7365	184707.7733
9241	136331.5702	184704.8666
9242	136324.0125	184693.977
9243	136321.4717	184690.2955
9244	136318.4713	184683.4231
9245	136310.4641	184673.6138
9246	136305.2296	184667.3103
9247	136300.8991	184660.1817
9248	136297.3976	184653.4313
9249	136296.783	184652.1591
9250	136289.1383	184642.5642
9251	136283.2595	184633.0464
9252	136279.2454	184626.5505
9253	136276.1802	184623.4954
9254	136272.3476	184617.9051
9255	136271.5715	184616.1002
9256	136265.5497	184608.1874
9257	136263.3001	184605.3129
9258	136252.017	184588.967
9259	136245.534	184578.6436
9260	136237.3856	184569.3641
9261	136231.6781	184561.2727
9262	136228.4558	184556.3854
9263	136224.8743	184551.6519
9264	136219.9675	184542.1196
9265	136215.7573	184537.1606
9266	136210.2093	184531.4159
9267	136204.559	184523.3444
9268	136203.3063	184517.7858
9269	136197.5805	184507.8659
9270	136191.6846	184498.9815
9271	136186.6705	184490.4351
9272	136180.379	184478.5281
9273	136173.2629	184469.552
9274	136171.9464	184467.6149
9275	136168.582	184462.2643
9276	136161.3254	184450.8462
9277	136153.7184	184440.8156
9278	136147.3822	184432.7746
9279	136141.3673	184423.9398
9280	136135.8564	184418.7581
9281	136131.5837	184411.115
9282	136126.9859	184399.8989
9283	136120.9502	184393.1416
9284	136115.8586	184386.8699
9285	136113.1065	184382.5081
9286	136111.8003	184381.098
9287	136108.9356	184377.5104
9288	136107.7296	184375.8651
9289	136102.0201	184369.373
9290	136099.8931	184364.3971
9291	136099.6737	184363.5867
9292	136093.8696	184355.9715
9293	136088.774	184349.7622
9294	136080.8018	184336.5088
9295	136076.493	184331.4854
9296	136070.7368	184324.0774
9297	136064.2441	184315.7057
9298	136058.9771	184306.8308
9299	136051.5986	184297.9327
9300	136049.1385	184294.499
9301	136044.1817	184288.9061
9302	136039.3883	184279.618
9303	136033.3931	184271.7749
9304	136028.8733	184262.1201
9305	136022.8487	184251.2486
9306	136018.7221	184246.6152
9307	136014.4041	184238.0009
9308	136010.7934	184233.5284
9309	136006.0408	184225.1109
9310	135999.7624	184210.7466
9311	135997.1697	184207.6758
9312	135994.004	184200.9867
9313	135987.6737	184188.4202
9314	135981.8052	184178.6239
9315	135976.3024	184171.0279
9316	135973.9005	184168.0478
9317	135970.4966	184163.8214
9318	135967.7267	184160.1509
9319	135963.1158	184152.2276
9320	135961.9313	184150.707
9321	135960.3985	184148.3923
9322	135952.6811	184138.9834
9323	135948.9067	184134.3015
9324	135942.9965	184125.7841
9325	135938.1652	184115.6226
9326	135932.4505	184108.9775
9327	135928.1616	184103.8829
9328	135922.2458	184095.0308
9329	135916.373	184086.506
9330	135906.4522	184074.4289
9331	135902.0439	184068.9726
9332	135899.2957	184065.0762
9333	135898.3666	184063.2803
9334	135892.595	184054.4297
9335	135889.4176	184051.4477
9336	135884.4481	184045.48
9337	135876.307	184035.3355
9338	135868.2131	184025.2873
9339	135864.4007	184019.5749
9340	135858.5319	184010.87
9341	135854.3975	184005.9039
9342	135852.2134	184003.3994
9343	135843.6467	183990.2418
9344	135840.0392	183984.5113
9345	135837.9592	183982.7294
9346	135832.451	183975.0181
9347	135823.7684	183965.6183
9348	135820.5643	183961.3885
9349	135817.2064	183956.2837
9350	135814.0504	183951.1723
9351	135808.7909	183944.9848
9352	135803.1583	183938.1301
9353	135801.5888	183936.079
9354	135798.9544	183933.0131
9355	135797.3304	183930.5107
9356	135787.1968	183914.0665
9357	135780.5438	183906.2206
9358	135778.9549	183903.3575
9359	135772.9184	183896.5146
9360	135770.8046	183893.9096
9361	135765.2045	183884.589
9362	135762.8706	183881.0145
9363	135756.2771	183866.4446
9364	135750.8364	183857.1093
9365	135744.1939	183846.1715
9366	135742.3605	183843.1453
9367	135738.2686	183839.9734
9368	135732.8477	183832.0169
9369	135731.0121	183828.888
9370	135727.9663	183825.9996
9371	135722.7977	183820.4072
9372	135715.9913	183811.6503
9373	135708.6626	183802.4675
9374	135704.5984	183796.0728
9375	135697.6074	183784.3283
9376	135695.51	183781.3401
9377	135692.6078	183776.7982
9378	135684.2941	183765.1608
9379	135676.0847	183753.5314
9380	135670.7832	183747.7739
9381	135669.1898	183744.9825
9382	135666.3723	183741.9576
9383	135662.0575	183735.4511
9384	135657.8477	183730.4539
9385	135655.4494	183727.3146
9386	135646.8235	183717.5575
9387	135639.0166	183706.1254
9388	135632.4765	183697.2839
9389	135630.0488	183693.8852
9390	135627.5566	183689.8303
9391	135623.253	183683.8987
9392	135621.0701	183681.3358
9393	135617.951	183677.442
9394	135614.5131	183673.0796
9395	135609.4141	183667.2435
9396	135605.3051	183662.421
9397	135603.7229	183659.5747
9398	135601.6519	183656.2138
9399	135597.0166	183651.1051
9400	135594.6913	183647.5535
9401	135590.2748	183638.7455
9402	135583.5436	183629.5196
9403	135581.1935	183626.7038
9404	135575.2821	183621.0342
9405	135571.6928	183616.4474
9406	135565.4913	183603.017
9407	135559.2281	183592.423
9408	135557.0639	183589.3468
9409	135553.3803	183583.2804
9410	135546.7972	183572.4415
9411	135540.9304	183564.3349
9412	135534.8572	183555.7958
9413	135532.2183	183552.6085
9414	135524.9598	183544.2397
9415	135519.0655	183533.5555
9416	135512.3561	183524.508
9417	135511.945	183523.6266
9418	135506.961	183516.6599
9419	135500.7003	183508.6851
9420	135498.1243	183503.3983
9421	135492.9227	183496.1284
9422	135487.9452	183490.0244
9423	135481.8984	183481.5807
9424	135475.0949	183470.9823
9425	135472.0798	183468.0345
9426	135470.6525	183466.1291
9427	135464.7708	183457.5328
9428	135457.9761	183446.6552
9429	135452.9987	183440.7031
9430	135448.0176	183436.6173
9431	135444.4817	183430.7675
9432	135441.1936	183427.2232
9433	135437.5211	183421.3035
9434	135431.9788	183411.3804
9435	135424.354	183402.8809
9436	135420.9204	183395.8093
9437	135416.4426	183388.4946
9438	135409.9308	183377.2671
9439	135404.1984	183370.446
9440	135398.4632	183362.8539
9441	135396.2371	183358.5523
9442	135390.6979	183350.8256
9443	135383.2475	183342.3316
9444	135377.3565	183334.193
9445	135371.0308	183325.6776
9446	135367.4308	183321.6058
9447	135367.0835	183320.5676
9448	135365.5983	183318.9005
9449	135363.9687	183315.9428
9450	135360.1532	183309.6038
9451	135355.9669	183303.9375
9452	135350.6322	183295.7699
9453	135348.0628	183292.2799
9454	135341.8861	183281.3789
9455	135338.8739	183276.4128
9456	135330.0361	183265.0985
9457	135322.8524	183255.9451
9458	135312.5106	183242.251
9459	135307.7206	183236.4148
9460	135304.5584	183231.6545
9461	135298.676	183223.943
9462	135292.4003	183213.0256
9463	135289.6491	183209.8401
9464	135284.6684	183203.8265
9465	135275.6338	183193.3662
9466	135273.0305	183190.4758
9467	135266.361	183179.584
9468	135262.6831	183170.8343
9469	135261.4194	183167.3714
9470	135259.1834	183164.6762
9471	135253.0198	183156.1172
9472	135252.1507	183154.7928
9473	135250.3108	183152.8908
9474	135245.3484	183141.4234
9475	135240.2467	183133.6713
9476	135235.7754	183127.4986
9477	135229.9538	183120.7208
9478	135221.5886	183109.1074
9479	135214.0638	183097.7111
9480	135212.4123	183095.4695
9481	135203.9141	183081.3547
9482	135200.2257	183075.0876
9483	135197.0259	183071.076
9484	135184.9213	183057.5923
9485	135179.2338	183049.2044
9486	135175.479	183045.2959
9487	135174.6252	183044.1919
9488	135171.6868	183040.1891
9489	135161.8644	183028.0749
9490	135156.6508	183020.7122
9491	135151.4451	183013.5553
9492	135148.6173	183008.5727
9493	135144.4411	183004.2881
9494	135137.8561	182997.3068
9495	135135.924	182993.7501
9496	135133.949	182990.0327
9497	135128.59	182982.0442
9498	135124.803	182975.9916
9499	135119.8721	182968.8904
9500	135114.9252	182960.8953
9501	135103.2764	182942.3387
9502	135100.7682	182940.6575
9503	135094.4593	182926.2828
9504	135091.8864	182922.6236
9505	135086.3461	182914.8782
9506	135082.0029	182909.3826
9507	135079.6464	182906.7195
9508	135071.7196	182897.9126
9509	135070.1841	182895.3664
9510	135068.6	182892.6981
9511	135065.4555	182889.2948
9512	135061.6269	182885.301
9513	135058.9129	182878.7017
9514	135051.6487	182868.7679
9515	135046.8731	182863.6474
9516	135036.6615	182850.9942
9517	135032.6065	182844.6349
9518	135029.9075	182841.1804
9519	135027.3669	182835.8933
9520	135024.7331	182832.6102
9521	135020.7101	182827.255
9522	135018.5348	182823.7534
9523	135014.8138	182817.2909
9524	135011.2396	182814.1581
9525	135006.7693	182808.6833
9526	135003.6754	182803.9952
9527	135000.1356	182798.3531
9528	134994.798	182792.3115
9529	134992.4585	182789.4535
9530	134985.1549	182775.9739
9531	134983.6938	182773.8109
9532	134979.291	182768.253
9533	134974.7901	182763.6609
9534	134972.7964	182761.1361
9535	134969.6043	182753.3985
9536	134960.9322	182741.8071
9537	134954.0113	182733.0732
9538	134950.831	182725.3729
9539	134943.068	182711.5057
9540	134933.2277	182699.8095
9541	134928.9637	182694.1189
9542	134926.7512	182690.8641
9543	134924.1091	182687.5196
9544	134919.3821	182681.4443
9545	134910.0085	182668.1524
9546	134903.1978	182659.3264
9547	134900.0316	182651.6676
9548	134891.8091	182641.6192
9549	134886.9616	182632.3081
9550	134880.6427	182623.7233
9551	134876.833	182618.2306
9552	134874.3102	182614.1904
9553	134872.144	182611.5194
9554	134867.1635	182605.503
9555	134864.3521	182598.722
9556	134862.5042	182596.1507
9557	134856.4029	182583.5079
9558	134849.2633	182573.2157
9559	134847.6929	182571.4967
9560	134843.2498	182564.6635
9561	134837.5021	182556.3341
9562	134829.281	182546.4702
9563	134822.9952	182535.0407
9564	134818.6845	182530.5949
9565	134809.2456	182518.4686
9566	134805.6636	182513.0863
9567	134801.4243	182507.86
9568	134796.988	182500.6607
9569	134794.9406	182495.2385
9570	134788.8618	182486.6717
9571	134787.4878	182483.6701
9572	134782.4687	182476.927
9573	134777.6874	182470.6492
9574	134769.1525	182459.0108
9575	134762.1349	182449.3588
9576	134758.7981	182442.5848
9577	134756.4494	182439.242
9578	134755.1748	182437.9594
9579	134753.2427	182435.4525
9580	134749.7564	182428.9185
9581	134745.2983	182422.8688
9582	134741.4926	182414.3382
9583	134736.8562	182407.9536
9584	134731.5091	182401.0625
9585	134720.4726	182388.3344
9586	134716.8094	182381.1304
9587	134708.9112	182370.4051
9588	134706.5863	182366.6955
9589	134702.407	182359.8258
9590	134693.0485	182350.0839
9591	134688.9781	182339.625
9592	134679.97	182328.2211
9593	134678.106	182325.7615
9594	134674.0212	182319.4976
9595	134668.1819	182311.4432
9596	134665.5082	182305.8067
9597	134660.7694	182299.6929
9598	134654.8708	182291.2463
9599	134652.2614	182287.7019
9600	134647.1365	182278.887
9601	134641.2997	182270.0108
9602	134636.8203	182261.0106
9603	134632.5402	182256.2392
9604	134624.5232	182243.4747
9605	134617.1188	182236.0043
9606	134611.7786	182223.2515
9607	134607.0075	182217.9708
9608	134605.3644	182216.3546
9609	134601.4174	182213.0372
9610	134595.8152	182206.1241
9611	134587.0179	182194.419
9612	134584.187	182189.9213
9613	134583.3431	182186.8477
9614	134577.6282	182178.3321
9615	134571.9867	182169.0352
9616	134565.5364	182162.1942
9617	134564.4744	182160.6869
9618	134559.2247	182153.8119
9619	134553.7651	182145.5553
9620	134548.7141	182137.9304
9621	134539.9862	182127.1466
9622	134531.322	182116.3339
9623	134523.3934	182106.5454
9624	134516.3772	182098.9374
9625	134511.1184	182092.6366
9626	134502.6129	182079.617
9627	134499.4607	182076.6685
9628	134496.1111	182073.9112
9629	134490.8915	182065.3976
9630	134488.5088	182062.7115
9631	134481.8585	182053.9295
9632	134478.7581	182048.8536
9633	134475.2343	182042.9839
9634	134473.7837	182040.4049
9635	134469.0243	182030.468
9636	134464.9129	182025.5908
